Algorithm, # Threads, Execs...
miht_mic     , 1   , 25.463677 , 26.144985 , 25.697585 , 25.376723 , 25.547919 , 25.984128 , 25.466482 , 26.038954 , 26.080782 , 26.081554 , 25.550257 , 25.486839 , 26.157095 , 25.742739 , 26.066167 , 26.135388 , 25.508572 , 26.177751 , 26.112617 , 26.094638
miht_mic_par , 30  , 2.796377  , 3.431580  , 2.768765  , 2.205231  , 2.219109  , 3.309733  , 2.882033  , 3.574858  , 2.196118  , 2.759076  , 2.234770  , 3.307401  , 4.131616  , 2.507199  , 3.024457  , 3.077807  , 3.904087  , 2.972307  , 3.908852  , 2.235841
miht_mic_par , 60  , 3.258108  , 3.280280  , 3.036302  , 2.997920  , 3.282695  , 3.187314  , 3.045703  , 3.356006  , 3.120223  , 3.139401  , 3.354023  , 3.013372  , 3.043573  , 3.344342  , 3.222893  , 3.340394  , 2.975406  , 3.258833  , 3.323352  , 2.957579
miht_mic_par , 90  , 2.254364  , 2.068392  , 2.253539  , 2.206132  , 2.213487  , 2.126089  , 2.229411  , 2.280504  , 2.073318  , 2.184602  , 2.070921  , 2.272623  , 2.101320  , 2.075210  , 2.170114  , 2.083436  , 2.231997  , 2.234256  , 2.179502  , 2.157506
miht_mic_par , 120 , 1.608350  , 1.605056  , 1.661310  , 1.747360  , 1.774192  , 1.750142  , 1.694812  , 1.686347  , 1.679861  , 1.737158  , 1.608997  , 1.649566  , 1.609502  , 1.645708  , 1.652002  , 1.705193  , 1.744211  , 1.713302  , 1.620684  , 1.771063
miht_mic_par , 150 , 1.404314  , 1.389176  , 1.345015  , 1.371394  , 1.447945  , 1.418682  , 1.367363  , 1.415464  , 1.341140  , 1.437943  , 1.462552  , 1.355412  , 1.462391  , 1.421110  , 1.444418  , 1.372868  , 1.339490  , 1.430562  , 1.370409  , 1.366347
miht_mic_par , 180 , 1.176869  , 1.225509  , 1.239737  , 1.179325  , 1.206938  , 1.184161  , 1.187406  , 1.195561  , 1.249672  , 1.275080  , 1.235517  , 1.175922  , 1.273768  , 1.274868  , 1.272663  , 1.165584  , 1.203333  , 1.169135  , 1.215341  , 1.273354
miht_mic_par , 210 , 1.068691  , 1.107237  , 1.062252  , 1.068369  , 1.086501  , 1.119306  , 1.114430  , 1.132646  , 1.141897  , 1.117965  , 1.143042  , 1.138049  , 1.140617  , 1.128453  , 1.056526  , 1.141516  , 1.146810  , 1.058028  , 1.098122  , 1.152147
miht_mic_par , 240 , 1.034723  , 1.015632  , 1.047576  , 1.030486  , 1.052460  , 1.036523  , 1.039099  , 1.030246  , 0.987755  , 0.993473  , 0.988475  , 0.982389  , 1.029280  , 1.014537  , 1.042403  , 1.050149  , 1.042893  , 1.052090  , 1.054587  , 1.024227
