Algorithm, # Threads, Execs...
miht     , 1  , 3.167701 , 3.163427 , 3.170029 , 3.170417 , 3.164679 , 3.169875 , 3.166717 , 3.169089 , 3.164729 , 3.163924 , 3.194134 , 3.168454 , 3.166308 , 3.166778 , 3.168813 , 3.166760 , 3.168257 , 3.175154 , 3.156950 , 3.170216
miht_par , 2  , 2.459965 , 2.486696 , 2.503454 , 2.455853 , 2.480768 , 2.462173 , 2.507954 , 2.493147 , 2.501342 , 2.465235 , 2.490645 , 2.454638 , 2.484421 , 2.483466 , 2.485290 , 2.490787 , 2.500584 , 2.482244 , 2.494419 , 2.503888
miht_par , 4  , 1.328686 , 1.311234 , 1.315217 , 1.340651 , 1.310780 , 1.310311 , 1.324629 , 1.338117 , 1.332005 , 1.333475 , 1.319067 , 1.320844 , 1.332334 , 1.326709 , 1.301783 , 1.319364 , 1.322562 , 1.308046 , 1.320789 , 1.301852
miht_par , 8  , 1.406018 , 1.424867 , 1.532003 , 1.446831 , 1.199607 , 1.819915 , 1.425110 , 1.844341 , 0.794287 , 1.846009 , 1.849951 , 1.375514 , 1.500911 , 1.384110 , 1.436664 , 1.450300 , 0.964943 , 1.459773 , 1.083584 , 1.395134
miht_par , 16 , 1.433678 , 1.594447 , 1.190764 , 1.489963 , 1.532342 , 1.513178 , 1.588274 , 1.437722 , 1.494033 , 1.424164 , 1.461628 , 1.516960 , 1.551402 , 1.587286 , 1.245276 , 1.602094 , 1.712001 , 1.863623 , 1.390885 , 1.685707
miht_par , 24 , 1.256544 , 1.272929 , 1.278567 , 1.265571 , 1.200245 , 1.295116 , 1.261289 , 1.247292 , 1.301275 , 1.311652 , 1.286891 , 1.335136 , 1.257759 , 1.253103 , 1.253881 , 1.270531 , 1.251279 , 1.254044 , 1.264014 , 1.239673
miht_par , 32 , 1.279030 , 1.321898 , 1.265104 , 1.281974 , 1.268628 , 1.267856 , 1.395279 , 1.260299 , 1.222887 , 1.257843 , 1.288593 , 1.270513 , 1.154996 , 1.450588 , 1.249993 , 1.197578 , 1.277228 , 1.274428 , 1.136201 , 1.208008
